Time,Bits/s
2000-01-01 07:20:32,1156
2000-01-01 07:20:33,1157
2000-01-01 07:20:34,1201
2000-01-01 07:20:35,1301
2000-01-01 07:20:36,1406
2000-01-01 07:20:37,1519
2000-01-01 07:20:38,1515
2000-01-01 07:20:39,1453
2000-01-01 07:20:40,1424
2000-01-01 07:20:41,1493
2000-01-01 07:20:42,1487
2000-01-01 07:20:43,1469
2000-01-01 07:20:44,1460
2000-01-01 07:20:45,1485
2000-01-01 07:20:46,1530
2000-01-01 07:20:47,1533
2000-01-01 07:20:48,1483
2000-01-01 07:20:49,1498
2000-01-01 07:20:50,1528
2000-01-01 07:20:51,1533
2000-01-01 07:20:52,1538
2000-01-01 07:20:53,1571
2000-01-01 07:20:54,1624
2000-01-01 07:20:55,1598
2000-01-01 07:20:56,1529
2000-01-01 07:20:57,1485
2000-01-01 07:20:58,1487
2000-01-01 07:20:59,1487
2000-01-01 07:21:00,1430
2000-01-01 07:21:01,1423
2000-01-01 07:21:02,1369
2000-01-01 07:21:03,1317
2000-01-01 07:21:04,1340
2000-01-01 07:21:05,1422
2000-01-01 07:21:06,1480
2000-01-01 07:21:07,1488
2000-01-01 07:21:08,1494
2000-01-01 07:21:09,1552
2000-01-01 07:21:10,1622
2000-01-01 07:21:11,1620
2000-01-01 07:21:12,1577
2000-01-01 07:21:13,1566
2000-01-01 07:21:14,1590
2000-01-01 07:21:15,1582
2000-01-01 07:21:16,1539
2000-01-01 07:21:17,1512
2000-01-01 07:21:18,1462
2000-01-01 07:21:19,1446
2000-01-01 07:21:20,1416
2000-01-01 07:21:21,1429
2000-01-01 07:21:22,1442
2000-01-01 07:21:23,1459
2000-01-01 07:21:24,1420
2000-01-01 07:21:25,1352
2000-01-01 07:21:26,1318
2000-01-01 07:21:27,1282
2000-01-01 07:21:28,1242
2000-01-01 07:21:29,1245
2000-01-01 07:21:30,1212
2000-01-01 07:21:31,1158
2000-01-01 07:21:32,1088
2000-01-01 07:21:33,1016
2000-01-01 07:21:34,979
2000-01-01 07:21:35,948
2000-01-01 07:21:36,932
2000-01-01 07:21:37,879
2000-01-01 07:21:38,800
2000-01-01 07:21:39,778
2000-01-01 07:21:40,769
2000-01-01 07:21:41,779
2000-01-01 07:21:42,826
2000-01-01 07:21:43,828
2000-01-01 07:21:44,795
2000-01-01 07:21:45,756
2000-01-01 07:21:46,707
2000-01-01 07:21:47,652
2000-01-01 07:21:48,610
2000-01-01 07:21:49,603
2000-01-01 07:21:50,556
2000-01-01 07:21:51,516
2000-01-01 07:21:52,500
2000-01-01 07:21:53,446
2000-01-01 07:21:54,403
2000-01-01 07:21:55,381
2000-01-01 07:21:56,362
2000-01-01 07:21:57,332
2000-01-01 07:21:58,285
2000-01-01 07:21:59,235
2000-01-01 07:22:00,192
2000-01-01 07:22:01,163
2000-01-01 07:22:02,137
2000-01-01 07:22:03,123
2000-01-01 07:22:04,128
2000-01-01 07:22:05,115
2000-01-01 07:22:06,100
2000-01-01 07:22:07,82
2000-01-01 07:22:08,68
2000-01-01 07:22:09,55
2000-01-01 07:22:10,57
2000-01-01 07:22:11,58
2000-01-01 07:22:12,44
2000-01-01 07:22:13,35
2000-01-01 07:22:14,30
2000-01-01 07:22:15,26
2000-01-01 07:22:16,23
2000-01-01 07:22:17,23
2000-01-01 07:22:18,27
2000-01-01 07:22:19,26
2000-01-01 07:22:20,33
2000-01-01 07:22:21,31
2000-01-01 07:22:22,26
2000-01-01 07:22:23,19
2000-01-01 07:22:24,19
2000-01-01 07:22:25,18
2000-01-01 07:22:26,21
2000-01-01 07:22:27,23
2000-01-01 07:22:28,25
2000-01-01 07:22:29,24
2000-01-01 07:22:30,24
2000-01-01 07:22:31,24
2000-01-01 07:22:32,24
2000-01-01 07:22:33,20
2000-01-01 07:22:34,18
2000-01-01 07:22:35,21
2000-01-01 07:22:36,49
2000-01-01 07:22:37,75
2000-01-01 07:22:38,107
2000-01-01 07:22:39,149
2000-01-01 07:22:40,204
2000-01-01 07:22:41,250
2000-01-01 07:22:42,309
2000-01-01 07:22:43,368
2000-01-01 07:22:44,415
2000-01-01 07:22:45,449
2000-01-01 07:22:46,487
2000-01-01 07:22:47,487
2000-01-01 07:22:48,472
2000-01-01 07:22:49,444
2000-01-01 07:22:50,444
2000-01-01 07:22:51,413
2000-01-01 07:22:52,383
2000-01-01 07:22:53,422
2000-01-01 07:22:54,447
2000-01-01 07:22:55,481
2000-01-01 07:22:56,513
2000-01-01 07:22:57,488
2000-01-01 07:22:58,474
2000-01-01 07:22:59,450
2000-01-01 07:23:00,417
2000-01-01 07:23:01,377
2000-01-01 07:23:02,322
2000-01-01 07:23:03,284
2000-01-01 07:23:04,251
2000-01-01 07:23:05,207
2000-01-01 07:23:06,190
2000-01-01 07:23:07,196
2000-01-01 07:23:08,207
2000-01-01 07:23:09,216
2000-01-01 07:23:10,241
2000-01-01 07:23:11,279
2000-01-01 07:23:12,322
2000-01-01 07:23:13,330
2000-01-01 07:23:14,381
2000-01-01 07:23:15,431
2000-01-01 07:23:16,448
2000-01-01 07:23:17,410
2000-01-01 07:23:18,372
2000-01-01 07:23:19,356
2000-01-01 07:23:20,364
2000-01-01 07:23:21,358
2000-01-01 07:23:22,343
2000-01-01 07:23:23,328
2000-01-01 07:23:24,330
2000-01-01 07:23:25,355
2000-01-01 07:23:26,390
2000-01-01 07:23:27,443
2000-01-01 07:23:28,480
2000-01-01 07:23:29,503
2000-01-01 07:23:30,512
2000-01-01 07:23:31,509
2000-01-01 07:23:32,490
2000-01-01 07:23:33,489
2000-01-01 07:23:34,488
2000-01-01 07:23:35,505
2000-01-01 07:23:36,465
2000-01-01 07:23:37,410
2000-01-01 07:23:38,383
2000-01-01 07:23:39,367
2000-01-01 07:23:40,362
2000-01-01 07:23:41,361
2000-01-01 07:23:42,356
2000-01-01 07:23:43,339
2000-01-01 07:23:44,302
2000-01-01 07:23:45,277
2000-01-01 07:23:46,256
2000-01-01 07:23:47,250
2000-01-01 07:23:48,255
2000-01-01 07:23:49,271
2000-01-01 07:23:50,288
2000-01-01 07:23:51,288
2000-01-01 07:23:52,287
2000-01-01 07:23:53,265
2000-01-01 07:23:54,242
2000-01-01 07:23:55,224
2000-01-01 07:23:56,216
2000-01-01 07:23:57,221
2000-01-01 07:23:58,259
2000-01-01 07:23:59,274
2000-01-01 07:24:00,283
2000-01-01 07:24:01,302
2000-01-01 07:24:02,292
2000-01-01 07:24:03,290
2000-01-01 07:24:04,273
2000-01-01 07:24:05,264
2000-01-01 07:24:06,272
2000-01-01 07:24:07,279
2000-01-01 07:24:08,286
2000-01-01 07:24:09,268
2000-01-01 07:24:10,204
2000-01-01 07:24:11,156
2000-01-01 07:24:12,115
2000-01-01 07:24:13,85
2000-01-01 07:24:14,72
2000-01-01 07:24:15,68
2000-01-01 07:24:16,71
2000-01-01 07:24:17,75
2000-01-01 07:24:18,74
2000-01-01 07:24:19,62
2000-01-01 07:24:20,51
2000-01-01 07:24:21,42
2000-01-01 07:24:22,41
2000-01-01 07:24:23,46
2000-01-01 07:24:24,44
2000-01-01 07:24:25,44
2000-01-01 07:24:26,44
2000-01-01 07:24:27,47
2000-01-01 07:24:28,53
2000-01-01 07:24:29,56
2000-01-01 07:24:30,55
2000-01-01 07:24:31,50
2000-01-01 07:24:32,47
2000-01-01 07:24:33,43
2000-01-01 07:24:34,40
2000-01-01 07:24:35,48
2000-01-01 07:24:36,52
2000-01-01 07:24:37,50
2000-01-01 07:24:38,51
2000-01-01 07:24:39,57
2000-01-01 07:24:40,59
2000-01-01 07:24:41,59
2000-01-01 07:24:42,57
2000-01-01 07:24:43,55
2000-01-01 07:24:44,64
2000-01-01 07:24:45,66
2000-01-01 07:24:46,62
2000-01-01 07:24:47,56
2000-01-01 07:24:48,50
2000-01-01 07:24:49,51
2000-01-01 07:24:50,55
2000-01-01 07:24:51,63
2000-01-01 07:24:52,66
2000-01-01 07:24:53,80
2000-01-01 07:24:54,97
2000-01-01 07:24:55,115
2000-01-01 07:24:56,156
2000-01-01 07:24:57,216
2000-01-01 07:24:58,236
2000-01-01 07:24:59,235
2000-01-01 07:25:00,213
2000-01-01 07:25:01,191
2000-01-01 07:25:02,207
2000-01-01 07:25:03,240
2000-01-01 07:25:04,261
2000-01-01 07:25:05,254
2000-01-01 07:25:06,278
2000-01-01 07:25:07,286
2000-01-01 07:25:08,275
2000-01-01 07:25:09,249
2000-01-01 07:25:10,212
2000-01-01 07:25:11,199
2000-01-01 07:25:12,208
2000-01-01 07:25:13,193
2000-01-01 07:25:14,202
2000-01-01 07:25:15,196
2000-01-01 07:25:16,167
2000-01-01 07:25:17,149
2000-01-01 07:25:18,144
2000-01-01 07:25:19,136
2000-01-01 07:25:20,138
2000-01-01 07:25:21,148
2000-01-01 07:25:22,153
2000-01-01 07:25:23,161
2000-01-01 07:25:24,173
2000-01-01 07:25:25,171
2000-01-01 07:25:26,174
2000-01-01 07:25:27,193
2000-01-01 07:25:28,198
2000-01-01 07:25:29,210
2000-01-01 07:25:30,218
2000-01-01 07:25:31,238
2000-01-01 07:25:32,247
2000-01-01 07:25:33,231
2000-01-01 07:25:34,227
2000-01-01 07:25:35,244
2000-01-01 07:25:36,259
2000-01-01 07:25:37,264
2000-01-01 07:25:38,280
2000-01-01 07:25:39,314
2000-01-01 07:25:40,338
2000-01-01 07:25:41,360
2000-01-01 07:25:42,349
2000-01-01 07:25:43,311
2000-01-01 07:25:44,290
2000-01-01 07:25:45,278
2000-01-01 07:25:46,280
2000-01-01 07:25:47,292
2000-01-01 07:25:48,299
2000-01-01 07:25:49,305
2000-01-01 07:25:50,322
2000-01-01 07:25:51,346
2000-01-01 07:25:52,381
2000-01-01 07:25:53,408
2000-01-01 07:25:54,424
2000-01-01 07:25:55,433
2000-01-01 07:25:56,456
2000-01-01 07:25:57,478
2000-01-01 07:25:58,514
2000-01-01 07:25:59,528
2000-01-01 07:26:00,528
2000-01-01 07:26:01,510
2000-01-01 07:26:02,492
2000-01-01 07:26:03,504
2000-01-01 07:26:04,502
2000-01-01 07:26:05,484
2000-01-01 07:26:06,468
2000-01-01 07:26:07,461
2000-01-01 07:26:08,450
2000-01-01 07:26:09,452
2000-01-01 07:26:10,448
2000-01-01 07:26:11,429
2000-01-01 07:26:12,429
2000-01-01 07:26:13,435
2000-01-01 07:26:14,436
2000-01-01 07:26:15,443
2000-01-01 07:26:16,448
2000-01-01 07:26:17,451
2000-01-01 07:26:18,451
2000-01-01 07:26:19,451
2000-01-01 07:26:20,439
2000-01-01 07:26:21,417
2000-01-01 07:26:22,412
2000-01-01 07:26:23,405
2000-01-01 07:26:24,373
2000-01-01 07:26:25,334
2000-01-01 07:26:26,310
2000-01-01 07:26:27,289
2000-01-01 07:26:28,262
2000-01-01 07:26:29,253
2000-01-01 07:26:30,237
2000-01-01 07:26:31,225
2000-01-01 07:26:32,214
2000-01-01 07:26:33,204
2000-01-01 07:26:34,189
2000-01-01 07:26:35,183
2000-01-01 07:26:36,187
2000-01-01 07:26:37,180
2000-01-01 07:26:38,174
2000-01-01 07:26:39,167
2000-01-01 07:26:40,170
2000-01-01 07:26:41,188
2000-01-01 07:26:42,215
2000-01-01 07:26:43,245
2000-01-01 07:26:44,265
2000-01-01 07:26:45,278
2000-01-01 07:26:46,300
2000-01-01 07:26:47,320
2000-01-01 07:26:48,320
2000-01-01 07:26:49,324
2000-01-01 07:26:50,318
2000-01-01 07:26:51,313
2000-01-01 07:26:52,288
2000-01-01 07:26:53,253
2000-01-01 07:26:54,222
2000-01-01 07:26:55,199
2000-01-01 07:26:56,174
2000-01-01 07:26:57,153
2000-01-01 07:26:58,144
2000-01-01 07:26:59,131
2000-01-01 07:27:00,120
2000-01-01 07:27:01,100
2000-01-01 07:27:02,76
2000-01-01 07:27:03,60
2000-01-01 07:27:04,49
2000-01-01 07:27:05,43
2000-01-01 07:27:06,38
2000-01-01 07:27:07,33
2000-01-01 07:27:08,30
2000-01-01 07:27:09,23
2000-01-01 07:27:10,20
2000-01-01 07:27:11,18
2000-01-01 07:27:12,18
2000-01-01 07:27:13,20
2000-01-01 07:27:14,23
2000-01-01 07:27:15,27
2000-01-01 07:27:16,28
2000-01-01 07:27:17,27
2000-01-01 07:27:18,25
2000-01-01 07:27:19,24
2000-01-01 07:27:20,25
2000-01-01 07:27:21,24
2000-01-01 07:27:22,21
2000-01-01 07:27:23,19
2000-01-01 07:27:24,18
2000-01-01 07:27:25,19
2000-01-01 07:27:26,20
2000-01-01 07:27:27,21
2000-01-01 07:27:28,23
2000-01-01 07:27:29,25
2000-01-01 07:27:30,26
2000-01-01 07:27:31,26
2000-01-01 07:27:32,25
2000-01-01 07:27:33,23
2000-01-01 07:27:34,23
2000-01-01 07:27:35,21
2000-01-01 07:27:36,25
2000-01-01 07:27:37,28
2000-01-01 07:27:38,35
2000-01-01 07:27:39,29
2000-01-01 07:27:40,29
2000-01-01 07:27:41,29
2000-01-01 07:27:42,26
2000-01-01 07:27:43,28
2000-01-01 07:27:44,33
2000-01-01 07:27:45,34
2000-01-01 07:27:46,32
2000-01-01 07:27:47,32
2000-01-01 07:27:48,28
2000-01-01 07:27:49,29
2000-01-01 07:27:50,32
2000-01-01 07:27:51,34
2000-01-01 07:27:52,34
2000-01-01 07:27:53,36
2000-01-01 07:27:54,34
2000-01-01 07:27:55,34
2000-01-01 07:27:56,32
2000-01-01 07:27:57,32
2000-01-01 07:27:58,30
2000-01-01 07:27:59,27
2000-01-01 07:28:00,26
2000-01-01 07:28:01,28
2000-01-01 07:28:02,34
2000-01-01 07:28:03,40
2000-01-01 07:28:04,44
2000-01-01 07:28:05,48
2000-01-01 07:28:06,50
2000-01-01 07:28:07,54
2000-01-01 07:28:08,63
2000-01-01 07:28:09,77
2000-01-01 07:28:10,88
2000-01-01 07:28:11,81
2000-01-01 07:28:12,79
2000-01-01 07:28:13,74
2000-01-01 07:28:14,69
2000-01-01 07:28:15,67
2000-01-01 07:28:16,63
2000-01-01 07:28:17,67
2000-01-01 07:28:18,72
2000-01-01 07:28:19,82
2000-01-01 07:28:20,92
2000-01-01 07:28:21,103
2000-01-01 07:28:22,107
2000-01-01 07:28:23,113
2000-01-01 07:28:24,118
2000-01-01 07:28:25,125
2000-01-01 07:28:26,130
2000-01-01 07:28:27,130
2000-01-01 07:28:28,125
2000-01-01 07:28:29,127
2000-01-01 07:28:30,124
2000-01-01 07:28:31,131
2000-01-01 07:28:32,134
2000-01-01 07:28:33,141
2000-01-01 07:28:34,142
2000-01-01 07:28:35,148
2000-01-01 07:28:36,153
2000-01-01 07:28:37,165
2000-01-01 07:28:38,182
2000-01-01 07:28:39,204
2000-01-01 07:28:40,217
2000-01-01 07:28:41,224
2000-01-01 07:28:42,232
2000-01-01 07:28:43,226
2000-01-01 07:28:44,238
2000-01-01 07:28:45,245
2000-01-01 07:28:46,247
2000-01-01 07:28:47,248
2000-01-01 07:28:48,246
2000-01-01 07:28:49,245
2000-01-01 07:28:50,239
2000-01-01 07:28:51,237
2000-01-01 07:28:52,236
2000-01-01 07:28:53,240
2000-01-01 07:28:54,250
2000-01-01 07:28:55,252
2000-01-01 07:28:56,253
2000-01-01 07:28:57,268
2000-01-01 07:28:58,287
2000-01-01 07:28:59,296
2000-01-01 07:29:00,284
2000-01-01 07:29:01,264
2000-01-01 07:29:02,254
2000-01-01 07:29:03,256
2000-01-01 07:29:04,249
2000-01-01 07:29:05,255
2000-01-01 07:29:06,248
2000-01-01 07:29:07,244
2000-01-01 07:29:08,243
2000-01-01 07:29:09,240
2000-01-01 07:29:10,239
2000-01-01 07:29:11,237
2000-01-01 07:29:12,228
2000-01-01 07:29:13,219
2000-01-01 07:29:14,214
2000-01-01 07:29:15,212
2000-01-01 07:29:16,212
2000-01-01 07:29:17,207
2000-01-01 07:29:18,194
2000-01-01 07:29:19,181
2000-01-01 07:29:20,165
2000-01-01 07:29:21,141
2000-01-01 07:29:22,124
2000-01-01 07:29:23,121
2000-01-01 07:29:24,117
2000-01-01 07:29:25,114
2000-01-01 07:29:26,108
2000-01-01 07:29:27,111
2000-01-01 07:29:28,115
2000-01-01 07:29:29,119
2000-01-01 07:29:30,125
2000-01-01 07:29:31,130
2000-01-01 07:29:32,131
2000-01-01 07:29:33,139
2000-01-01 07:29:34,144
2000-01-01 07:29:35,141
2000-01-01 07:29:36,144
2000-01-01 07:29:37,154
2000-01-01 07:29:38,157
2000-01-01 07:29:39,160
2000-01-01 07:29:40,166
2000-01-01 07:29:41,170
2000-01-01 07:29:42,171
2000-01-01 07:29:43,170
2000-01-01 07:29:44,171
2000-01-01 07:29:45,177
2000-01-01 07:29:46,177
2000-01-01 07:29:47,167
2000-01-01 07:29:48,163
2000-01-01 07:29:49,168
2000-01-01 07:29:50,171
2000-01-01 07:29:51,169
2000-01-01 07:29:52,167
2000-01-01 07:29:53,162
2000-01-01 07:29:54,159
2000-01-01 07:29:55,161
2000-01-01 07:29:56,154
2000-01-01 07:29:57,157
2000-01-01 07:29:58,160
2000-01-01 07:29:59,153
2000-01-01 07:30:00,139
2000-01-01 07:30:01,131
2000-01-01 07:30:02,126
2000-01-01 07:30:03,121
2000-01-01 07:30:04,115
2000-01-01 07:30:05,110
2000-01-01 07:30:06,96
2000-01-01 07:30:07,86
2000-01-01 07:30:08,90
2000-01-01 07:30:09,91
2000-01-01 07:30:10,88
2000-01-01 07:30:11,90
2000-01-01 07:30:12,95
2000-01-01 07:30:13,90
2000-01-01 07:30:14,88
2000-01-01 07:30:15,81
2000-01-01 07:30:16,76
2000-01-01 07:30:17,68
2000-01-01 07:30:18,53
2000-01-01 07:30:19,45
2000-01-01 07:30:20,37
2000-01-01 07:30:21,37
2000-01-01 07:30:22,41
2000-01-01 07:30:23,50
2000-01-01 07:30:24,52
2000-01-01 07:30:25,51
2000-01-01 07:30:26,44
2000-01-01 07:30:27,38
2000-01-01 07:30:28,36
2000-01-01 07:30:29,34
2000-01-01 07:30:30,31
2000-01-01 07:30:31,37
2000-01-01 07:30:32,36
2000-01-01 07:30:33,40
2000-01-01 07:30:34,44
2000-01-01 07:30:35,45
2000-01-01 07:30:36,38
2000-01-01 07:30:37,52
2000-01-01 07:30:38,70
2000-01-01 07:30:39,92
2000-01-01 07:30:40,96
2000-01-01 07:30:41,84
2000-01-01 07:30:42,92
2000-01-01 07:30:43,100
2000-01-01 07:30:44,103
2000-01-01 07:30:45,97
2000-01-01 07:30:46,102
2000-01-01 07:30:47,105
2000-01-01 07:30:48,107
2000-01-01 07:30:49,108
2000-01-01 07:30:50,116
2000-01-01 07:30:51,128
2000-01-01 07:30:52,130
2000-01-01 07:30:53,149
2000-01-01 07:30:54,172
2000-01-01 07:30:55,181
2000-01-01 07:30:56,183
2000-01-01 07:30:57,190
2000-01-01 07:30:58,218
2000-01-01 07:30:59,257
2000-01-01 07:31:00,289
2000-01-01 07:31:01,309
2000-01-01 07:31:02,338
2000-01-01 07:31:03,350
2000-01-01 07:31:04,332
2000-01-01 07:31:05,334
2000-01-01 07:31:06,329
2000-01-01 07:31:07,321
2000-01-01 07:31:08,284
2000-01-01 07:31:09,238
2000-01-01 07:31:10,195
2000-01-01 07:31:11,157
2000-01-01 07:31:12,149
2000-01-01 07:31:13,151
2000-01-01 07:31:14,150
2000-01-01 07:31:15,147
2000-01-01 07:31:16,147
2000-01-01 07:31:17,158
2000-01-01 07:31:18,159
2000-01-01 07:31:19,150
2000-01-01 07:31:20,137
2000-01-01 07:31:21,137
2000-01-01 07:31:22,136
2000-01-01 07:31:23,141
2000-01-01 07:31:24,143
2000-01-01 07:31:25,160
2000-01-01 07:31:26,184
2000-01-01 07:31:27,195
2000-01-01 07:31:28,190
2000-01-01 07:31:29,164
2000-01-01 07:31:30,141
2000-01-01 07:31:31,122
2000-01-01 07:31:32,109
2000-01-01 07:31:33,112
2000-01-01 07:31:34,107
2000-01-01 07:31:35,91
2000-01-01 07:31:36,86
2000-01-01 07:31:37,86
2000-01-01 07:31:38,81
2000-01-01 07:31:39,78
2000-01-01 07:31:40,75
2000-01-01 07:31:41,75
2000-01-01 07:31:42,73
2000-01-01 07:31:43,72
2000-01-01 07:31:44,70
2000-01-01 07:31:45,72
2000-01-01 07:31:46,69
2000-01-01 07:31:47,68
2000-01-01 07:31:48,67
2000-01-01 07:31:49,61
2000-01-01 07:31:50,59
2000-01-01 07:31:51,62
2000-01-01 07:31:52,58
2000-01-01 07:31:53,60
2000-01-01 07:31:54,66
2000-01-01 07:31:55,63
2000-01-01 07:31:56,64
2000-01-01 07:31:57,57
2000-01-01 07:31:58,60
2000-01-01 07:31:59,73
2000-01-01 07:32:00,77
2000-01-01 07:32:01,79
2000-01-01 07:32:02,96
2000-01-01 07:32:03,114
2000-01-01 07:32:04,113
2000-01-01 07:32:05,113
2000-01-01 07:32:06,122
2000-01-01 07:32:07,129
2000-01-01 07:32:08,144
2000-01-01 07:32:09,155
2000-01-01 07:32:10,166
2000-01-01 07:32:11,187
2000-01-01 07:32:12,214
2000-01-01 07:32:13,236
2000-01-01 07:32:14,254
2000-01-01 07:32:15,290
2000-01-01 07:32:16,307
2000-01-01 07:32:17,314
2000-01-01 07:32:18,314
2000-01-01 07:32:19,318
2000-01-01 07:32:20,320
2000-01-01 07:32:21,327
2000-01-01 07:32:22,331
2000-01-01 07:32:23,330
2000-01-01 07:32:24,329
2000-01-01 07:32:25,341
2000-01-01 07:32:26,356
2000-01-01 07:32:27,384
2000-01-01 07:32:28,400
2000-01-01 07:32:29,403
2000-01-01 07:32:30,417
2000-01-01 07:32:31,435
2000-01-01 07:32:32,461
2000-01-01 07:32:33,486
2000-01-01 07:32:34,505
2000-01-01 07:32:35,538
2000-01-01 07:32:36,562
2000-01-01 07:32:37,571
2000-01-01 07:32:38,563
2000-01-01 07:32:39,535
2000-01-01 07:32:40,524
2000-01-01 07:32:41,546
2000-01-01 07:32:42,572
2000-01-01 07:32:43,579
2000-01-01 07:32:44,589
2000-01-01 07:32:45,592
2000-01-01 07:32:46,612
2000-01-01 07:32:47,646
2000-01-01 07:32:48,670
2000-01-01 07:32:49,682
2000-01-01 07:32:50,684
2000-01-01 07:32:51,704
2000-01-01 07:32:52,728
2000-01-01 07:32:53,734
2000-01-01 07:32:54,768
2000-01-01 07:32:55,809
2000-01-01 07:32:56,850
2000-01-01 07:32:57,894
2000-01-01 07:32:58,921
2000-01-01 07:32:59,933
2000-01-01 07:33:00,954
2000-01-01 07:33:01,973
2000-01-01 07:33:02,1013
2000-01-01 07:33:03,1067
2000-01-01 07:33:04,1141
2000-01-01 07:33:05,1234
2000-01-01 07:33:06,1314
2000-01-01 07:33:07,1381
2000-01-01 07:33:08,1432
2000-01-01 07:33:09,1474
2000-01-01 07:33:10,1494
2000-01-01 07:33:11,1506
2000-01-01 07:33:12,1517
2000-01-01 07:33:13,1505
2000-01-01 07:33:14,1497
2000-01-01 07:33:15,1465
2000-01-01 07:33:16,1438
2000-01-01 07:33:17,1430
2000-01-01 07:33:18,1458
2000-01-01 07:33:19,1466
2000-01-01 07:33:20,1488
2000-01-01 07:33:21,1493
2000-01-01 07:33:22,1493
2000-01-01 07:33:23,1519
2000-01-01 07:33:24,1528
2000-01-01 07:33:25,1533
2000-01-01 07:33:26,1537
2000-01-01 07:33:27,1529
2000-01-01 07:33:28,1538
2000-01-01 07:33:29,1557
2000-01-01 07:33:30,1573
2000-01-01 07:33:31,1564
2000-01-01 07:33:32,1547
2000-01-01 07:33:33,1547
2000-01-01 07:33:34,1560
2000-01-01 07:33:35,1572
2000-01-01 07:33:36,1576
2000-01-01 07:33:37,1575
2000-01-01 07:33:38,1592
2000-01-01 07:33:39,1586
2000-01-01 07:33:40,1584
2000-01-01 07:33:41,1571
2000-01-01 07:33:42,1580
2000-01-01 07:33:43,1589
2000-01-01 07:33:44,1604
2000-01-01 07:33:45,1609
2000-01-01 07:33:46,1591
2000-01-01 07:33:47,1576
2000-01-01 07:33:48,1564
2000-01-01 07:33:49,1545
2000-01-01 07:33:50,1528
2000-01-01 07:33:51,1536
2000-01-01 07:33:52,1541
2000-01-01 07:33:53,1541
2000-01-01 07:33:54,1525
2000-01-01 07:33:55,1535
2000-01-01 07:33:56,1541
2000-01-01 07:33:57,1529
2000-01-01 07:33:58,1502
2000-01-01 07:33:59,1473
2000-01-01 07:34:00,1429
2000-01-01 07:34:01,1374
2000-01-01 07:34:02,1361
2000-01-01 07:34:03,1333
2000-01-01 07:34:04,1342
2000-01-01 07:34:05,1362
2000-01-01 07:34:06,1370
2000-01-01 07:34:07,1347
2000-01-01 07:34:08,1323
2000-01-01 07:34:09,1304
2000-01-01 07:34:10,1279
2000-01-01 07:34:11,1332
2000-01-01 07:34:12,1321
2000-01-01 07:34:13,1333
2000-01-01 07:34:14,1343
2000-01-01 07:34:15,1347
2000-01-01 07:34:16,1289
2000-01-01 07:34:17,1310
2000-01-01 07:34:18,1337
2000-01-01 07:34:19,1366
2000-01-01 07:34:20,1379
2000-01-01 07:34:21,1389
2000-01-01 07:34:22,1362
2000-01-01 07:34:23,1328
2000-01-01 07:34:24,1325
2000-01-01 07:34:25,1327
2000-01-01 07:34:26,1316
2000-01-01 07:34:27,1323
2000-01-01 07:34:28,1335
2000-01-01 07:34:29,1349
2000-01-01 07:34:30,1344
2000-01-01 07:34:31,1333
2000-01-01 07:34:32,1312
2000-01-01 07:34:33,1276
2000-01-01 07:34:34,1240
2000-01-01 07:34:35,1224
2000-01-01 07:34:36,1214
2000-01-01 07:34:37,1200
2000-01-01 07:34:38,1201
2000-01-01 07:34:39,1177
2000-01-01 07:34:40,1145
2000-01-01 07:34:41,1132
2000-01-01 07:34:42,1102
2000-01-01 07:34:43,1083
2000-01-01 07:34:44,1079
2000-01-01 07:34:45,1056
2000-01-01 07:34:46,1032
2000-01-01 07:34:47,1012
2000-01-01 07:34:48,1009
2000-01-01 07:34:49,967
2000-01-01 07:34:50,951
2000-01-01 07:34:51,950
2000-01-01 07:34:52,948
2000-01-01 07:34:53,911
2000-01-01 07:34:54,883
2000-01-01 07:34:55,884
2000-01-01 07:34:56,898
2000-01-01 07:34:57,918
2000-01-01 07:34:58,931
2000-01-01 07:34:59,943
2000-01-01 07:35:00,918
2000-01-01 07:35:01,894
2000-01-01 07:35:02,851
2000-01-01 07:35:03,808
2000-01-01 07:35:04,753
2000-01-01 07:35:05,713
2000-01-01 07:35:06,701
2000-01-01 07:35:07,666
2000-01-01 07:35:08,650
2000-01-01 07:35:09,647
2000-01-01 07:35:10,609
2000-01-01 07:35:11,585
2000-01-01 07:35:12,574
2000-01-01 07:35:13,554
2000-01-01 07:35:14,501
2000-01-01 07:35:15,472
2000-01-01 07:35:16,441
2000-01-01 07:35:17,392
2000-01-01 07:35:18,358
2000-01-01 07:35:19,337
2000-01-01 07:35:20,302
2000-01-01 07:35:21,242
2000-01-01 07:35:22,189
2000-01-01 07:35:23,149
2000-01-01 07:35:24,126
2000-01-01 07:35:25,125
2000-01-01 07:35:26,126
2000-01-01 07:35:27,133
2000-01-01 07:35:28,143
2000-01-01 07:35:29,137
2000-01-01 07:35:30,137
2000-01-01 07:35:31,143
2000-01-01 07:35:32,156
2000-01-01 07:35:33,167
2000-01-01 07:35:34,160
2000-01-01 07:35:35,156
2000-01-01 07:35:36,157
2000-01-01 07:35:37,159
2000-01-01 07:35:38,158
2000-01-01 07:35:39,159
2000-01-01 07:35:40,158
2000-01-01 07:35:41,157
2000-01-01 07:35:42,166
2000-01-01 07:35:43,161
2000-01-01 07:35:44,161
2000-01-01 07:35:45,153
2000-01-01 07:35:46,138
2000-01-01 07:35:47,119
2000-01-01 07:35:48,104
2000-01-01 07:35:49,105
2000-01-01 07:35:50,98
2000-01-01 07:35:51,81
2000-01-01 07:35:52,71
