Time,Bits/s
2000-01-01 12:07:06,8776
2000-01-01 12:07:07,8693
2000-01-01 12:07:08,8555
2000-01-01 12:07:09,8441
2000-01-01 12:07:10,8382
2000-01-01 12:07:11,8378
2000-01-01 12:07:12,8425
2000-01-01 12:07:13,8360
2000-01-01 12:07:14,8360
2000-01-01 12:07:15,8270
2000-01-01 12:07:16,8236
2000-01-01 12:07:17,8229
2000-01-01 12:07:18,8139
2000-01-01 12:07:19,8118
2000-01-01 12:07:20,8180
2000-01-01 12:07:21,8094
2000-01-01 12:07:22,8028
2000-01-01 12:07:23,8034
2000-01-01 12:07:24,7976
2000-01-01 12:07:25,7958
2000-01-01 12:07:26,7915
2000-01-01 12:07:27,7852
2000-01-01 12:07:28,7862
2000-01-01 12:07:29,7867
2000-01-01 12:07:30,7910
2000-01-01 12:07:31,7846
2000-01-01 12:07:32,7777
2000-01-01 12:07:33,7784
2000-01-01 12:07:34,7804
2000-01-01 12:07:35,7776
2000-01-01 12:07:36,7745
2000-01-01 12:07:37,7803
2000-01-01 12:07:38,7918
2000-01-01 12:07:39,8038
2000-01-01 12:07:40,8031
2000-01-01 12:07:41,7930
2000-01-01 12:07:42,7732
2000-01-01 12:07:43,7606
2000-01-01 12:07:44,7380
2000-01-01 12:07:45,7233
2000-01-01 12:07:46,7154
2000-01-01 12:07:47,7029
2000-01-01 12:07:48,7126
2000-01-01 12:07:49,7096
2000-01-01 12:07:50,6940
2000-01-01 12:07:51,6846
2000-01-01 12:07:52,6685
2000-01-01 12:07:53,6529
2000-01-01 12:07:54,6438
2000-01-01 12:07:55,6320
2000-01-01 12:07:56,6237
2000-01-01 12:07:57,6032
2000-01-01 12:07:58,5940
2000-01-01 12:07:59,5901
2000-01-01 12:08:00,5890
2000-01-01 12:08:01,5806
2000-01-01 12:08:02,5700
2000-01-01 12:08:03,5625
2000-01-01 12:08:04,5715
2000-01-01 12:08:05,5690
2000-01-01 12:08:06,5613
2000-01-01 12:08:07,5553
2000-01-01 12:08:08,5553
2000-01-01 12:08:09,5498
2000-01-01 12:08:10,5451
2000-01-01 12:08:11,5447
2000-01-01 12:08:12,5563
2000-01-01 12:08:13,5604
2000-01-01 12:08:14,5659
2000-01-01 12:08:15,5804
2000-01-01 12:08:16,6050
2000-01-01 12:08:17,6238
2000-01-01 12:08:18,6460
2000-01-01 12:08:19,6719
2000-01-01 12:08:20,7090
2000-01-01 12:08:21,7391
2000-01-01 12:08:22,7601
2000-01-01 12:08:23,7754
2000-01-01 12:08:24,8137
2000-01-01 12:08:25,8271
2000-01-01 12:08:26,8331
2000-01-01 12:08:27,8420
2000-01-01 12:08:28,8470
2000-01-01 12:08:29,8470
2000-01-01 12:08:30,8482
2000-01-01 12:08:31,8451
2000-01-01 12:08:32,8406
2000-01-01 12:08:33,8424
2000-01-01 12:08:34,8408
2000-01-01 12:08:35,8386
2000-01-01 12:08:36,8368
2000-01-01 12:08:37,8335
2000-01-01 12:08:38,8364
2000-01-01 12:08:39,8315
2000-01-01 12:08:40,8347
2000-01-01 12:08:41,8364
2000-01-01 12:08:42,8335
2000-01-01 12:08:43,8292
2000-01-01 12:08:44,8221
2000-01-01 12:08:45,8086
2000-01-01 12:08:46,8035
2000-01-01 12:08:47,8002
2000-01-01 12:08:48,8059
2000-01-01 12:08:49,8037
2000-01-01 12:08:50,7994
2000-01-01 12:08:51,7963
2000-01-01 12:08:52,8013
2000-01-01 12:08:53,7974
2000-01-01 12:08:54,7976
2000-01-01 12:08:55,7920
2000-01-01 12:08:56,7898
2000-01-01 12:08:57,7900
2000-01-01 12:08:58,7866
2000-01-01 12:08:59,7806
2000-01-01 12:09:00,7780
2000-01-01 12:09:01,7758
2000-01-01 12:09:02,7777
2000-01-01 12:09:03,7738
2000-01-01 12:09:04,7685
2000-01-01 12:09:05,7760
2000-01-01 12:09:06,7826
2000-01-01 12:09:07,7895
2000-01-01 12:09:08,7889
2000-01-01 12:09:09,7884
2000-01-01 12:09:10,7908
2000-01-01 12:09:11,7938
2000-01-01 12:09:12,7908
2000-01-01 12:09:13,7982
2000-01-01 12:09:14,8076
2000-01-01 12:09:15,8139
2000-01-01 12:09:16,8118
2000-01-01 12:09:17,7996
2000-01-01 12:09:18,7922
2000-01-01 12:09:19,7737
2000-01-01 12:09:20,7584
2000-01-01 12:09:21,7376
2000-01-01 12:09:22,7263
2000-01-01 12:09:23,7129
2000-01-01 12:09:24,7236
2000-01-01 12:09:25,7112
2000-01-01 12:09:26,6927
2000-01-01 12:09:27,6815
2000-01-01 12:09:28,6668
2000-01-01 12:09:29,6504
2000-01-01 12:09:30,6393
2000-01-01 12:09:31,6350
2000-01-01 12:09:32,6327
2000-01-01 12:09:33,6137
2000-01-01 12:09:34,5970
2000-01-01 12:09:35,5827
2000-01-01 12:09:36,5816
2000-01-01 12:09:37,5799
2000-01-01 12:09:38,5651
2000-01-01 12:09:39,5644
2000-01-01 12:09:40,5785
2000-01-01 12:09:41,5718
2000-01-01 12:09:42,5616
2000-01-01 12:09:43,5578
2000-01-01 12:09:44,5554
2000-01-01 12:09:45,5516
2000-01-01 12:09:46,5494
2000-01-01 12:09:47,5488
2000-01-01 12:09:48,5570
2000-01-01 12:09:49,5588
2000-01-01 12:09:50,5613
2000-01-01 12:09:51,5683
2000-01-01 12:09:52,5952
2000-01-01 12:09:53,6094
2000-01-01 12:09:54,6302
2000-01-01 12:09:55,6484
2000-01-01 12:09:56,6866
2000-01-01 12:09:57,7240
2000-01-01 12:09:58,7478
2000-01-01 12:09:59,7622
2000-01-01 12:10:00,8026
2000-01-01 12:10:01,8156
2000-01-01 12:10:02,8236
2000-01-01 12:10:03,8310
2000-01-01 12:10:04,8409
2000-01-01 12:10:05,8464
2000-01-01 12:10:06,8468
2000-01-01 12:10:07,8445
2000-01-01 12:10:08,8450
2000-01-01 12:10:09,8503
2000-01-01 12:10:10,8454
2000-01-01 12:10:11,8479
2000-01-01 12:10:12,8496
2000-01-01 12:10:13,8554
2000-01-01 12:10:14,8627
2000-01-01 12:10:15,8650
2000-01-01 12:10:16,8673
2000-01-01 12:10:17,8738
2000-01-01 12:10:18,8720
2000-01-01 12:10:19,8663
2000-01-01 12:10:20,8575
2000-01-01 12:10:21,8488
2000-01-01 12:10:22,8387
2000-01-01 12:10:23,8354
2000-01-01 12:10:24,8217
2000-01-01 12:10:25,8212
2000-01-01 12:10:26,8163
2000-01-01 12:10:27,8118
2000-01-01 12:10:28,8114
2000-01-01 12:10:29,8082
2000-01-01 12:10:30,8090
2000-01-01 12:10:31,8041
2000-01-01 12:10:32,8006
2000-01-01 12:10:33,7999
2000-01-01 12:10:34,8033
2000-01-01 12:10:35,8027
2000-01-01 12:10:36,7970
2000-01-01 12:10:37,7926
2000-01-01 12:10:38,7945
2000-01-01 12:10:39,7912
2000-01-01 12:10:40,7950
2000-01-01 12:10:41,7971
2000-01-01 12:10:42,8026
2000-01-01 12:10:43,8069
2000-01-01 12:10:44,7997
2000-01-01 12:10:45,7976
2000-01-01 12:10:46,8020
2000-01-01 12:10:47,8049
2000-01-01 12:10:48,7896
2000-01-01 12:10:49,7900
2000-01-01 12:10:50,7939
2000-01-01 12:10:51,7932
2000-01-01 12:10:52,7861
2000-01-01 12:10:53,7694
2000-01-01 12:10:54,7523
2000-01-01 12:10:55,7349
2000-01-01 12:10:56,7180
2000-01-01 12:10:57,7039
2000-01-01 12:10:58,6952
2000-01-01 12:10:59,6882
2000-01-01 12:11:00,7057
2000-01-01 12:11:01,6969
2000-01-01 12:11:02,6801
2000-01-01 12:11:03,6686
2000-01-01 12:11:04,6548
2000-01-01 12:11:05,6401
2000-01-01 12:11:06,6272
2000-01-01 12:11:07,6103
2000-01-01 12:11:08,6096
2000-01-01 12:11:09,6038
2000-01-01 12:11:10,5890
2000-01-01 12:11:11,5797
2000-01-01 12:11:12,5743
2000-01-01 12:11:13,5638
2000-01-01 12:11:14,5562
2000-01-01 12:11:15,5477
2000-01-01 12:11:16,5434
2000-01-01 12:11:17,5402
2000-01-01 12:11:18,5331
2000-01-01 12:11:19,5250
2000-01-01 12:11:20,5202
2000-01-01 12:11:21,5157
2000-01-01 12:11:22,5108
2000-01-01 12:11:23,5097
2000-01-01 12:11:24,5136
2000-01-01 12:11:25,5159
2000-01-01 12:11:26,5158
2000-01-01 12:11:27,5208
2000-01-01 12:11:28,5418
2000-01-01 12:11:29,5489
2000-01-01 12:11:30,5560
2000-01-01 12:11:31,5604
2000-01-01 12:11:32,5745
2000-01-01 12:11:33,5904
2000-01-01 12:11:34,5969
2000-01-01 12:11:35,6026
2000-01-01 12:11:36,6280
2000-01-01 12:11:37,6393
2000-01-01 12:11:38,6481
2000-01-01 12:11:39,6565
2000-01-01 12:11:40,6746
2000-01-01 12:11:41,6764
2000-01-01 12:11:42,6872
2000-01-01 12:11:43,6938
2000-01-01 12:11:44,6996
2000-01-01 12:11:45,6992
2000-01-01 12:11:46,7009
2000-01-01 12:11:47,7025
2000-01-01 12:11:48,7077
2000-01-01 12:11:49,7066
2000-01-01 12:11:50,7064
2000-01-01 12:11:51,7038
2000-01-01 12:11:52,7026
2000-01-01 12:11:53,7049
2000-01-01 12:11:54,7071
2000-01-01 12:11:55,7082
2000-01-01 12:11:56,7058
2000-01-01 12:11:57,6950
2000-01-01 12:11:58,6862
2000-01-01 12:11:59,6778
2000-01-01 12:12:00,6686
2000-01-01 12:12:01,6652
2000-01-01 12:12:02,6631
2000-01-01 12:12:03,6598
2000-01-01 12:12:04,6500
2000-01-01 12:12:05,6435
2000-01-01 12:12:06,6427
2000-01-01 12:12:07,6346
2000-01-01 12:12:08,6336
2000-01-01 12:12:09,6271
2000-01-01 12:12:10,6271
2000-01-01 12:12:11,6278
2000-01-01 12:12:12,6214
2000-01-01 12:12:13,6203
2000-01-01 12:12:14,6218
2000-01-01 12:12:15,6247
2000-01-01 12:12:16,6307
2000-01-01 12:12:17,6307
2000-01-01 12:12:18,6366
2000-01-01 12:12:19,6366
2000-01-01 12:12:20,6416
2000-01-01 12:12:21,6390
2000-01-01 12:12:22,6422
2000-01-01 12:12:23,6457
2000-01-01 12:12:24,6389
2000-01-01 12:12:25,6480
2000-01-01 12:12:26,6606
2000-01-01 12:12:27,6708
2000-01-01 12:12:28,6745
2000-01-01 12:12:29,6676
2000-01-01 12:12:30,6576
2000-01-01 12:12:31,6480
2000-01-01 12:12:32,6312
2000-01-01 12:12:33,6165
2000-01-01 12:12:34,6132
2000-01-01 12:12:35,6062
2000-01-01 12:12:36,6172
2000-01-01 12:12:37,6149
2000-01-01 12:12:38,6044
2000-01-01 12:12:39,5898
2000-01-01 12:12:40,5835
2000-01-01 12:12:41,5756
2000-01-01 12:12:42,5600
2000-01-01 12:12:43,5575
2000-01-01 12:12:44,5568
2000-01-01 12:12:45,5471
2000-01-01 12:12:46,5396
2000-01-01 12:12:47,5302
2000-01-01 12:12:48,5263
2000-01-01 12:12:49,5175
2000-01-01 12:12:50,5104
2000-01-01 12:12:51,5067
2000-01-01 12:12:52,5119
2000-01-01 12:12:53,5036
2000-01-01 12:12:54,4958
2000-01-01 12:12:55,4905
2000-01-01 12:12:56,4861
2000-01-01 12:12:57,4855
2000-01-01 12:12:58,4812
2000-01-01 12:12:59,4794
2000-01-01 12:13:00,4819
2000-01-01 12:13:01,4805
2000-01-01 12:13:02,4786
2000-01-01 12:13:03,4818
2000-01-01 12:13:04,4923
2000-01-01 12:13:05,4940
2000-01-01 12:13:06,4962
2000-01-01 12:13:07,4974
2000-01-01 12:13:08,5026
2000-01-01 12:13:09,5050
2000-01-01 12:13:10,5086
2000-01-01 12:13:11,5142
2000-01-01 12:13:12,5352
2000-01-01 12:13:13,5434
2000-01-01 12:13:14,5519
2000-01-01 12:13:15,5598
2000-01-01 12:13:16,5690
2000-01-01 12:13:17,5787
2000-01-01 12:13:18,5860
2000-01-01 12:13:19,5907
2000-01-01 12:13:20,6031
2000-01-01 12:13:21,6083
2000-01-01 12:13:22,6118
2000-01-01 12:13:23,6116
2000-01-01 12:13:24,6163
2000-01-01 12:13:25,6167
2000-01-01 12:13:26,6191
2000-01-01 12:13:27,6228
2000-01-01 12:13:28,6276
2000-01-01 12:13:29,6336
2000-01-01 12:13:30,6298
2000-01-01 12:13:31,6254
2000-01-01 12:13:32,6230
2000-01-01 12:13:33,6040
2000-01-01 12:13:34,5977
2000-01-01 12:13:35,5916
2000-01-01 12:13:36,5888
2000-01-01 12:13:37,5822
2000-01-01 12:13:38,5749
2000-01-01 12:13:39,5691
2000-01-01 12:13:40,5664
2000-01-01 12:13:41,5614
2000-01-01 12:13:42,5538
2000-01-01 12:13:43,5494
2000-01-01 12:13:44,5525
2000-01-01 12:13:45,5486
2000-01-01 12:13:46,5468
2000-01-01 12:13:47,5442
2000-01-01 12:13:48,5477
2000-01-01 12:13:49,5470
2000-01-01 12:13:50,5500
2000-01-01 12:13:51,5547
2000-01-01 12:13:52,5620
2000-01-01 12:13:53,5622
2000-01-01 12:13:54,5653
2000-01-01 12:13:55,5734
2000-01-01 12:13:56,5822
2000-01-01 12:13:57,5872
2000-01-01 12:13:58,5947
2000-01-01 12:13:59,6017
2000-01-01 12:14:00,6005
2000-01-01 12:14:01,6129
2000-01-01 12:14:02,6274
2000-01-01 12:14:03,6401
2000-01-01 12:14:04,6492
2000-01-01 12:14:05,6396
2000-01-01 12:14:06,6295
2000-01-01 12:14:07,6192
2000-01-01 12:14:08,6078
2000-01-01 12:14:09,5989
2000-01-01 12:14:10,5940
2000-01-01 12:14:11,5938
2000-01-01 12:14:12,6085
2000-01-01 12:14:13,6031
2000-01-01 12:14:14,5871
2000-01-01 12:14:15,5784
2000-01-01 12:14:16,5739
2000-01-01 12:14:17,5551
2000-01-01 12:14:18,5447
2000-01-01 12:14:19,5384
2000-01-01 12:14:20,5373
2000-01-01 12:14:21,5302
2000-01-01 12:14:22,5179
2000-01-01 12:14:23,5085
2000-01-01 12:14:24,5100
2000-01-01 12:14:25,5063
2000-01-01 12:14:26,4995
2000-01-01 12:14:27,4983
2000-01-01 12:14:28,5073
2000-01-01 12:14:29,4962
2000-01-01 12:14:30,4917
2000-01-01 12:14:31,4882
2000-01-01 12:14:32,4891
2000-01-01 12:14:33,4874
2000-01-01 12:14:34,4895
2000-01-01 12:14:35,4877
2000-01-01 12:14:36,5002
2000-01-01 12:14:37,5048
2000-01-01 12:14:38,5153
2000-01-01 12:14:39,5298
2000-01-01 12:14:40,5508
2000-01-01 12:14:41,5699
2000-01-01 12:14:42,5966
2000-01-01 12:14:43,6264
2000-01-01 12:14:44,6816
2000-01-01 12:14:45,7165
2000-01-01 12:14:46,7374
2000-01-01 12:14:47,7461
2000-01-01 12:14:48,7780
2000-01-01 12:14:49,7914
2000-01-01 12:14:50,7983
2000-01-01 12:14:51,8040
2000-01-01 12:14:52,8108
2000-01-01 12:14:53,8176
2000-01-01 12:14:54,8168
2000-01-01 12:14:55,8202
2000-01-01 12:14:56,8087
2000-01-01 12:14:57,8133
2000-01-01 12:14:58,8150
2000-01-01 12:14:59,8124
2000-01-01 12:15:00,8099
2000-01-01 12:15:01,8115
2000-01-01 12:15:02,8140
2000-01-01 12:15:03,8182
2000-01-01 12:15:04,8186
2000-01-01 12:15:05,8252
2000-01-01 12:15:06,8276
2000-01-01 12:15:07,8239
2000-01-01 12:15:08,8120
2000-01-01 12:15:09,8048
2000-01-01 12:15:10,8036
2000-01-01 12:15:11,8024
2000-01-01 12:15:12,8030
2000-01-01 12:15:13,8012
2000-01-01 12:15:14,8014
2000-01-01 12:15:15,7984
2000-01-01 12:15:16,8025
2000-01-01 12:15:17,7971
2000-01-01 12:15:18,8001
2000-01-01 12:15:19,7928
2000-01-01 12:15:20,7954
2000-01-01 12:15:21,7929
2000-01-01 12:15:22,7818
2000-01-01 12:15:23,7807
2000-01-01 12:15:24,7702
2000-01-01 12:15:25,7701
2000-01-01 12:15:26,7677
2000-01-01 12:15:27,7620
2000-01-01 12:15:28,7557
2000-01-01 12:15:29,7548
2000-01-01 12:15:30,7588
2000-01-01 12:15:31,7633
2000-01-01 12:15:32,7531
2000-01-01 12:15:33,7532
2000-01-01 12:15:34,7580
2000-01-01 12:15:35,7588
2000-01-01 12:15:36,7524
2000-01-01 12:15:37,7572
2000-01-01 12:15:38,7664
2000-01-01 12:15:39,7811
2000-01-01 12:15:40,7824
2000-01-01 12:15:41,7687
2000-01-01 12:15:42,7522
2000-01-01 12:15:43,7394
2000-01-01 12:15:44,7222
2000-01-01 12:15:45,7096
2000-01-01 12:15:46,6903
2000-01-01 12:15:47,6758
2000-01-01 12:15:48,6839
2000-01-01 12:15:49,6732
2000-01-01 12:15:50,6537
2000-01-01 12:15:51,6377
2000-01-01 12:15:52,6313
2000-01-01 12:15:53,6180
2000-01-01 12:15:54,6050
2000-01-01 12:15:55,5931
2000-01-01 12:15:56,5964
2000-01-01 12:15:57,5838
2000-01-01 12:15:58,5720
2000-01-01 12:15:59,5631
2000-01-01 12:16:00,5620
2000-01-01 12:16:01,5578
2000-01-01 12:16:02,5470
2000-01-01 12:16:03,5398
2000-01-01 12:16:04,5449
2000-01-01 12:16:05,5402
2000-01-01 12:16:06,5332
2000-01-01 12:16:07,5262
2000-01-01 12:16:08,5212
2000-01-01 12:16:09,5182
2000-01-01 12:16:10,5209
2000-01-01 12:16:11,5197
2000-01-01 12:16:12,5265
2000-01-01 12:16:13,5291
2000-01-01 12:16:14,5356
2000-01-01 12:16:15,5451
2000-01-01 12:16:16,5690
2000-01-01 12:16:17,5894
2000-01-01 12:16:18,6119
2000-01-01 12:16:19,6397
2000-01-01 12:16:20,6768
2000-01-01 12:16:21,7077
2000-01-01 12:16:22,7301
2000-01-01 12:16:23,7456
2000-01-01 12:16:24,7830
2000-01-01 12:16:25,7903
2000-01-01 12:16:26,8023
2000-01-01 12:16:27,8116
2000-01-01 12:16:28,8166
2000-01-01 12:16:29,8207
2000-01-01 12:16:30,8244
2000-01-01 12:16:31,8235
2000-01-01 12:16:32,8138
2000-01-01 12:16:33,8105
2000-01-01 12:16:34,8159
2000-01-01 12:16:35,8161
2000-01-01 12:16:36,8138
2000-01-01 12:16:37,8170
2000-01-01 12:16:38,8192
2000-01-01 12:16:39,8210
2000-01-01 12:16:40,8210
2000-01-01 12:16:41,8220
2000-01-01 12:16:42,8219
2000-01-01 12:16:43,8190
2000-01-01 12:16:44,8058
2000-01-01 12:16:45,7958
2000-01-01 12:16:46,7924
2000-01-01 12:16:47,7901
2000-01-01 12:16:48,7946
2000-01-01 12:16:49,7943
2000-01-01 12:16:50,7934
2000-01-01 12:16:51,7900
2000-01-01 12:16:52,7890
2000-01-01 12:16:53,7890
2000-01-01 12:16:54,7842
2000-01-01 12:16:55,7799
2000-01-01 12:16:56,7789
2000-01-01 12:16:57,7811
2000-01-01 12:16:58,7755
2000-01-01 12:16:59,7751
2000-01-01 12:17:00,7717
2000-01-01 12:17:01,7661
2000-01-01 12:17:02,7654
2000-01-01 12:17:03,7678
2000-01-01 12:17:04,7675
2000-01-01 12:17:05,7692
2000-01-01 12:17:06,7701
2000-01-01 12:17:07,7760
2000-01-01 12:17:08,7640
2000-01-01 12:17:09,7686
2000-01-01 12:17:10,7707
2000-01-01 12:17:11,7709
2000-01-01 12:17:12,7669
2000-01-01 12:17:13,7653
2000-01-01 12:17:14,7758
2000-01-01 12:17:15,7835
2000-01-01 12:17:16,7836
2000-01-01 12:17:17,7781
2000-01-01 12:17:18,7615
2000-01-01 12:17:19,7424
2000-01-01 12:17:20,7245
2000-01-01 12:17:21,7073
2000-01-01 12:17:22,6914
2000-01-01 12:17:23,6777
2000-01-01 12:17:24,6865
2000-01-01 12:17:25,6766
2000-01-01 12:17:26,6682
2000-01-01 12:17:27,6576
2000-01-01 12:17:28,6419
2000-01-01 12:17:29,6288
2000-01-01 12:17:30,6230
2000-01-01 12:17:31,6101
2000-01-01 12:17:32,5984
2000-01-01 12:17:33,5924
2000-01-01 12:17:34,5729
2000-01-01 12:17:35,5629
2000-01-01 12:17:36,5622
2000-01-01 12:17:37,5539
2000-01-01 12:17:38,5513
2000-01-01 12:17:39,5462
2000-01-01 12:17:40,5433
2000-01-01 12:17:41,5408
2000-01-01 12:17:42,5380
2000-01-01 12:17:43,5316
2000-01-01 12:17:44,5235
2000-01-01 12:17:45,5219
2000-01-01 12:17:46,5181
2000-01-01 12:17:47,5188
2000-01-01 12:17:48,5238
2000-01-01 12:17:49,5265
2000-01-01 12:17:50,5380
2000-01-01 12:17:51,5540
2000-01-01 12:17:52,5794
2000-01-01 12:17:53,5994
2000-01-01 12:17:54,6218
2000-01-01 12:17:55,6496
2000-01-01 12:17:56,6891
2000-01-01 12:17:57,7187
2000-01-01 12:17:58,7462
2000-01-01 12:17:59,7623
2000-01-01 12:18:00,7952
2000-01-01 12:18:01,8089
2000-01-01 12:18:02,8182
2000-01-01 12:18:03,8267
2000-01-01 12:18:04,8338
2000-01-01 12:18:05,8360
2000-01-01 12:18:06,8406
2000-01-01 12:18:07,8437
2000-01-01 12:18:08,8381
2000-01-01 12:18:09,8417
2000-01-01 12:18:10,8476
2000-01-01 12:18:11,8473
2000-01-01 12:18:12,8484
2000-01-01 12:18:13,8520
2000-01-01 12:18:14,8539
2000-01-01 12:18:15,8567
2000-01-01 12:18:16,8636
2000-01-01 12:18:17,8646
2000-01-01 12:18:18,8628
2000-01-01 12:18:19,8584
2000-01-01 12:18:20,8484
2000-01-01 12:18:21,8388
2000-01-01 12:18:22,8305
2000-01-01 12:18:23,8293
2000-01-01 12:18:24,8345
2000-01-01 12:18:25,8348
2000-01-01 12:18:26,8216
2000-01-01 12:18:27,8146
2000-01-01 12:18:28,8168
2000-01-01 12:18:29,8136
2000-01-01 12:18:30,8111
2000-01-01 12:18:31,8016
2000-01-01 12:18:32,8048
2000-01-01 12:18:33,7993
2000-01-01 12:18:34,7996
2000-01-01 12:18:35,7975
2000-01-01 12:18:36,7938
2000-01-01 12:18:37,7892
2000-01-01 12:18:38,7814
2000-01-01 12:18:39,7787
2000-01-01 12:18:40,7816
2000-01-01 12:18:41,7882
2000-01-01 12:18:42,7917
2000-01-01 12:18:43,7905
2000-01-01 12:18:44,7903
2000-01-01 12:18:45,7882
2000-01-01 12:18:46,7930
2000-01-01 12:18:47,7939
2000-01-01 12:18:48,7816
2000-01-01 12:18:49,7833
2000-01-01 12:18:50,7919
2000-01-01 12:18:51,7975
2000-01-01 12:18:52,7952
2000-01-01 12:18:53,7857
2000-01-01 12:18:54,7741
2000-01-01 12:18:55,7548
2000-01-01 12:18:56,7355
2000-01-01 12:18:57,7194
2000-01-01 12:18:58,7072
2000-01-01 12:18:59,6957
2000-01-01 12:19:00,7053
2000-01-01 12:19:01,6977
2000-01-01 12:19:02,6794
2000-01-01 12:19:03,6672
2000-01-01 12:19:04,6452
2000-01-01 12:19:05,6256
2000-01-01 12:19:06,6132
2000-01-01 12:19:07,6054
2000-01-01 12:19:08,6042
2000-01-01 12:19:09,5912
2000-01-01 12:19:10,5811
2000-01-01 12:19:11,5732
2000-01-01 12:19:12,5734
2000-01-01 12:19:13,5563
2000-01-01 12:19:14,5508
2000-01-01 12:19:15,5488
2000-01-01 12:19:16,5519
2000-01-01 12:19:17,5511
2000-01-01 12:19:18,5467
2000-01-01 12:19:19,5401
2000-01-01 12:19:20,5407
2000-01-01 12:19:21,5377
2000-01-01 12:19:22,5294
2000-01-01 12:19:23,5305
2000-01-01 12:19:24,5400
2000-01-01 12:19:25,5438
2000-01-01 12:19:26,5502
2000-01-01 12:19:27,5577
2000-01-01 12:19:28,5830
2000-01-01 12:19:29,6009
2000-01-01 12:19:30,6192
2000-01-01 12:19:31,6482
2000-01-01 12:19:32,6927
2000-01-01 12:19:33,7231
2000-01-01 12:19:34,7517
2000-01-01 12:19:35,7643
2000-01-01 12:19:36,7997
2000-01-01 12:19:37,8110
2000-01-01 12:19:38,8222
2000-01-01 12:19:39,8329
2000-01-01 12:19:40,8391
2000-01-01 12:19:41,8446
2000-01-01 12:19:42,8482
2000-01-01 12:19:43,8474
2000-01-01 12:19:44,8444
2000-01-01 12:19:45,8508
2000-01-01 12:19:46,8585
2000-01-01 12:19:47,8628
2000-01-01 12:19:48,8632
2000-01-01 12:19:49,8674
2000-01-01 12:19:50,8678
2000-01-01 12:19:51,8670
2000-01-01 12:19:52,8766
2000-01-01 12:19:53,8844
2000-01-01 12:19:54,8804
2000-01-01 12:19:55,8816
2000-01-01 12:19:56,8700
2000-01-01 12:19:57,8538
2000-01-01 12:19:58,8503
2000-01-01 12:19:59,8507
2000-01-01 12:20:00,8525
2000-01-01 12:20:01,8482
2000-01-01 12:20:02,8442
2000-01-01 12:20:03,8416
2000-01-01 12:20:04,8383
2000-01-01 12:20:05,8304
2000-01-01 12:20:06,8315
2000-01-01 12:20:07,8232
2000-01-01 12:20:08,8225
2000-01-01 12:20:09,8198
2000-01-01 12:20:10,8103
2000-01-01 12:20:11,8097
2000-01-01 12:20:12,8072
2000-01-01 12:20:13,8018
2000-01-01 12:20:14,8054
2000-01-01 12:20:15,8004
2000-01-01 12:20:16,7974
2000-01-01 12:20:17,7970
2000-01-01 12:20:18,8034
2000-01-01 12:20:19,8067
2000-01-01 12:20:20,8000
2000-01-01 12:20:21,7994
2000-01-01 12:20:22,8052
2000-01-01 12:20:23,8111
2000-01-01 12:20:24,7974
2000-01-01 12:20:25,7950
2000-01-01 12:20:26,8022
2000-01-01 12:20:27,8094
2000-01-01 12:20:28,8045
2000-01-01 12:20:29,7948
2000-01-01 12:20:30,7812
2000-01-01 12:20:31,7662
2000-01-01 12:20:32,7462
2000-01-01 12:20:33,7250
2000-01-01 12:20:34,7104
2000-01-01 12:20:35,6951
2000-01-01 12:20:36,7077
2000-01-01 12:20:37,7045
2000-01-01 12:20:38,6889
2000-01-01 12:20:39,6761
2000-01-01 12:20:40,6674
2000-01-01 12:20:41,6471
2000-01-01 12:20:42,6338
2000-01-01 12:20:43,6268
2000-01-01 12:20:44,6198
2000-01-01 12:20:45,6128
2000-01-01 12:20:46,6016
2000-01-01 12:20:47,5898
2000-01-01 12:20:48,5859
2000-01-01 12:20:49,5775
2000-01-01 12:20:50,5646
2000-01-01 12:20:51,5588
2000-01-01 12:20:52,5614
2000-01-01 12:20:53,5572
2000-01-01 12:20:54,5533
2000-01-01 12:20:55,5473
2000-01-01 12:20:56,5458
2000-01-01 12:20:57,5432
2000-01-01 12:20:58,5430
2000-01-01 12:20:59,5435
2000-01-01 12:21:00,5522
2000-01-01 12:21:01,5539
2000-01-01 12:21:02,5602
2000-01-01 12:21:03,5683
2000-01-01 12:21:04,5930
2000-01-01 12:21:05,6142
2000-01-01 12:21:06,6307
2000-01-01 12:21:07,6565
2000-01-01 12:21:08,6979
2000-01-01 12:21:09,7269
2000-01-01 12:21:10,7532
2000-01-01 12:21:11,7714
2000-01-01 12:21:12,8071
2000-01-01 12:21:13,8195
2000-01-01 12:21:14,8302
2000-01-01 12:21:15,8458
2000-01-01 12:21:16,8634
2000-01-01 12:21:17,8707
2000-01-01 12:21:18,8732
2000-01-01 12:21:19,8715
2000-01-01 12:21:20,8674
2000-01-01 12:21:21,8681
2000-01-01 12:21:22,8786
2000-01-01 12:21:23,8812
2000-01-01 12:21:24,8835
2000-01-01 12:21:25,8920
2000-01-01 12:21:26,8955
2000-01-01 12:21:27,8975
2000-01-01 12:21:28,8977
2000-01-01 12:21:29,9017
2000-01-01 12:21:30,9027
2000-01-01 12:21:31,8963
2000-01-01 12:21:32,8916
2000-01-01 12:21:33,8785
2000-01-01 12:21:34,8756
2000-01-01 12:21:35,8672
2000-01-01 12:21:36,8692
2000-01-01 12:21:37,8658
2000-01-01 12:21:38,8623
2000-01-01 12:21:39,8547
